,,,,,시간,00시,00시,01시,01시,02시,02시,03시,03시,04시,04시,05시,05시,06시,06시,07시,07시,08시,08시,09시,09시,10시,10시,11시,11시,12시,12시,13시,13시,14시,14시,15시,15시,16시,16시,17시,17시,18시,18시,19시,19시,20시,20시,21시,21시,22시,22시,23시,23시,합계,합계
가로명,방면,순번(LV2),시작지점,종료지점,분,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스
가구거리,상행,1,가구삼거리,반구사거리,00분,0,6,0,1,0,0,0,0,0,0,0,0,0,14,0,18,0,18,0,17,0,19,0,18,0,20,0,17,0,17,0,18,0,18,0,17,0,17,0,18,0,16,0,18,0,17,0,16,0,318
가구거리,상행,1,가구삼거리,반구사거리,15분,0,6,0,0,0,0,0,0,0,0,0,5,0,14,0,15,0,16,0,18,0,16,0,16,0,17,0,18,0,17,0,16,0,16,0,18,0,16,0,17,0,16,0,16,0,18,0,13,0,304
가구거리,상행,1,가구삼거리,반구사거리,30분,0,4,0,0,0,0,0,0,0,0,0,6,0,17,0,16,0,18,0,16,0,18,0,20,0,18,0,18,0,16,0,18,0,18,0,16,0,18,0,18,0,18,0,17,0,18,0,13,0,320
가구거리,상행,1,가구삼거리,반구사거리,45분,0,8,0,0,0,0,0,0,0,0,0,14,0,16,0,16,0,18,0,18,0,18,0,16,0,19,0,18,0,18,0,15,0,18,0,16,0,18,0,18,0,18,0,18,0,18,0,10,0,326
가구거리,상행,1,가구삼거리,반구사거리,소계,0,24,0,1,0,0,0,0,0,0,0,26,0,60,0,66,0,68,0,68,0,70,0,70,0,74,0,70,0,68,0,68,0,70,0,67,0,69,0,70,0,69,0,68,0,70,0,52,0,1269
가구거리,상행,계,,,,0,24,0,1,0,0,0,0,0,0,0,26,0,60,0,66,0,68,0,68,0,70,0,70,0,74,0,70,0,68,0,68,0,70,0,67,0,69,0,70,0,69,0,68,0,70,0,52,0,1269
가구거리,하행,1,반구사거리,가구삼거리,00분,0,0,0,0,0,0,0,0,0,0,0,4,0,20,0,19,0,19,0,22,0,20,0,20,0,20,0,20,0,22,0,20,0,18,0,20,0,20,0,19,0,18,0,20,0,18,0,14,0,350
가구거리,하행,1,반구사거리,가구삼거리,15분,0,0,0,0,0,0,0,0,0,0,0,7,0,20,0,21,0,20,0,20,0,18,0,20,0,22,0,20,0,20,0,20,0,19,0,22,0,20,0,20,0,21,0,17,0,20,0,16,0,362
가구거리,하행,1,반구사거리,가구삼거리,30분,0,0,0,0,0,0,0,0,0,2,0,12,0,20,0,16,0,20,0,20,0,20,0,20,0,20,0,20,0,21,0,20,0,20,0,19,0,19,0,20,0,18,0,20,0,19,0,9,0,356
가구거리,하행,1,반구사거리,가구삼거리,45분,0,0,0,0,0,0,0,0,0,2,0,18,0,20,0,20,0,20,0,20,0,20,0,16,0,18,0,20,0,20,0,20,0,22,0,20,0,20,0,21,0,20,0,20,0,20,0,6,0,366
가구거리,하행,1,반구사거리,가구삼거리,소계,0,0,0,0,0,0,0,0,0,4,0,42,0,80,0,76,0,80,0,81,0,78,0,76,0,80,0,80,0,82,0,80,0,78,0,80,0,80,0,80,0,78,0,76,0,78,0,45,0,1434
가구거리,하행,계,,,,0,0,0,0,0,0,0,0,0,4,0,42,0,80,0,76,0,80,0,81,0,78,0,76,0,80,0,80,0,82,0,80,0,78,0,80,0,80,0,80,0,78,0,76,0,78,0,45,0,1434
가구거리,소계,,,,,0,24,0,1,0,0,0,0,0,4,0,67,0,140,0,142,0,148,0,150,0,149,0,146,0,154,0,150,0,150,0,148,0,148,0,148,0,149,0,150,0,146,0,145,0,148,0,97,0,2704
강남로,상행,1,태화R,번영교남교차로,00분,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,2520,0
강남로,상행,1,태화R,번영교남교차로,15분,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,2520,0
강남로,상행,1,태화R,번영교남교차로,30분,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,2520,0
강남로,상행,1,태화R,번영교남교차로,45분,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,105,0,2520,0
강남로,상행,1,태화R,번영교남교차로,소계,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,10080,0
강남로,상행,2,번영교남교차로,학성교남교차로,00분,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,1224,0
