,,,,,시간,00시,00시,01시,01시,02시,02시,03시,03시,04시,04시,05시,05시,06시,06시,07시,07시,08시,08시,09시,09시,10시,10시,11시,11시,12시,12시,13시,13시,14시,14시,15시,15시,16시,16시,17시,17시,18시,18시,19시,19시,20시,20시,21시,21시,22시,22시,23시,23시,합계,합계
가로명,방면,순번(LV2),시작지점,종료지점,분,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스
가구거리,상행,1,가구삼거리,반구사거리,00분,0,5,0,2,0,0,0,0,0,0,0,0,0,13,0,18,0,15,0,18,0,19,0,18,0,17,0,18,0,17,0,18,0,19,0,18,0,17,0,15,0,19,0,18,0,16,0,15,0,315
가구거리,상행,1,가구삼거리,반구사거리,15분,0,5,0,0,0,0,0,0,0,0,0,4,0,12,0,16,0,15,0,18,0,17,0,16,0,18,0,19,0,20,0,17,0,15,0,17,0,12,0,21,0,16,0,19,0,17,0,17,0,311
가구거리,상행,1,가구삼거리,반구사거리,30분,0,5,0,0,0,0,0,0,0,0,0,6,0,17,0,17,0,20,0,14,0,19,0,20,0,19,0,18,0,16,0,19,0,18,0,15,0,19,0,19,0,18,0,15,0,17,0,10,0,321
가구거리,상행,1,가구삼거리,반구사거리,45분,0,5,0,0,0,0,0,0,0,0,0,13,0,16,0,18,0,18,0,16,0,17,0,17,0,18,0,17,0,20,0,14,0,17,0,18,0,13,0,17,0,15,0,19,0,19,0,14,0,321
가구거리,상행,1,가구삼거리,반구사거리,소계,0,20,0,2,0,0,0,0,0,0,0,23,0,58,0,69,0,68,0,66,0,72,0,71,0,72,0,72,0,73,0,68,0,69,0,68,0,61,0,72,0,68,0,71,0,69,0,56,0,1268
가구거리,상행,계,,,,0,20,0,2,0,0,0,0,0,0,0,23,0,58,0,69,0,68,0,66,0,72,0,71,0,72,0,72,0,73,0,68,0,69,0,68,0,61,0,72,0,68,0,71,0,69,0,56,0,1268
가구거리,하행,1,반구사거리,가구삼거리,00분,0,0,0,0,0,0,0,0,0,0,0,4,0,20,0,21,0,20,0,18,0,21,0,21,0,19,0,19,0,22,0,19,0,18,0,19,0,20,0,20,0,19,0,20,0,20,0,12,0,352
가구거리,하행,1,반구사거리,가구삼거리,15분,0,0,0,0,0,0,0,0,0,0,0,6,0,21,0,20,0,18,0,20,0,20,0,21,0,22,0,20,0,20,0,20,0,18,0,20,0,21,0,20,0,18,0,21,0,19,0,17,0,362
가구거리,하행,1,반구사거리,가구삼거리,30분,0,0,0,0,0,0,0,0,0,2,0,15,0,20,0,20,0,21,0,20,0,21,0,19,0,21,0,19,0,22,0,20,0,20,0,20,0,18,0,21,0,20,0,20,0,20,0,6,0,365
가구거리,하행,1,반구사거리,가구삼거리,45분,0,0,0,0,0,0,0,0,0,2,0,18,0,20,0,21,0,20,0,18,0,19,0,20,0,22,0,20,0,20,0,18,0,22,0,21,0,19,0,20,0,18,0,21,0,20,0,10,0,369
가구거리,하행,1,반구사거리,가구삼거리,소계,0,0,0,0,0,0,0,0,0,4,0,43,0,81,0,82,0,79,0,76,0,81,0,81,0,84,0,78,0,84,0,77,0,78,0,80,0,78,0,81,0,75,0,82,0,79,0,45,0,1448
가구거리,하행,계,,,,0,0,0,0,0,0,0,0,0,4,0,43,0,81,0,82,0,79,0,76,0,81,0,81,0,84,0,78,0,84,0,77,0,78,0,80,0,78,0,81,0,75,0,82,0,79,0,45,0,1448
가구거리,소계,,,,,0,20,0,2,0,0,0,0,0,4,0,66,0,139,0,151,0,147,0,142,0,153,0,152,0,156,0,150,0,157,0,145,0,147,0,148,0,139,0,153,0,143,0,153,0,148,0,101,0,2716
